response_id,model,task,positive_ratio,negative_ratio,neutral_ratio,sentiment_score
3f497462e63f,DeepSeek-V4-Pro,博物馆导览讲解,0.011320754716981131,0.0037735849056603774,0.9849056603773585,0.007547169811320755
0cf12c9d00a6,DeepSeek-V4-Pro,历史场景叙事,0.009070294784580499,0.0,0.9909297052154195,0.009070294784580499
d935f88de2f0,DeepSeek-V4-Pro,沉浸式体验设计,0.002506265664160401,0.0,0.9974937343358395,0.002506265664160401
092025490b2a,DeepSeek-V4-Flash,博物馆导览讲解,0.012096774193548387,0.004032258064516129,0.9838709677419355,0.008064516129032258
621a73545493,DeepSeek-V4-Flash,历史场景叙事,0.0,0.0,1.0,0.0
787d1582d47e,DeepSeek-V4-Flash,沉浸式体验设计,0.001736111111111111,0.001736111111111111,0.9965277777777778,0.0
205be9335272,DeepSeek-V4-Flash,博物馆导览讲解,0.0038022813688212928,0.0,0.9961977186311787,0.0038022813688212928
9b57f6ecfd31,DeepSeek-V4-Flash,历史场景叙事,0.0,0.0,1.0,0.0
311074f79428,DeepSeek-V4-Flash,沉浸式体验设计,0.004846526655896607,0.0016155088852988692,0.9935379644588045,0.0032310177705977385
44aef1f3906e,DeepSeek-V4-Flash,博物馆导览讲解,0.018796992481203006,0.0037593984962406013,0.9774436090225563,0.015037593984962405
f8094929e353,DeepSeek-V4-Flash,历史场景叙事,0.0,0.0,1.0,0.0
591b348f95be,DeepSeek-V4-Flash,沉浸式体验设计,0.0033783783783783786,0.0033783783783783786,0.9932432432432432,0.0
1dc4d006e2c3,DeepSeek-V4-Flash,博物馆导览讲解,0.0,0.003472222222222222,0.9965277777777778,-0.003472222222222222
8da8cbcedda2,DeepSeek-V4-Flash,历史场景叙事,0.00408997955010225,0.0,0.9959100204498977,0.00408997955010225
5214874f0e44,DeepSeek-V4-Flash,沉浸式体验设计,0.002183406113537118,0.004366812227074236,0.9934497816593887,-0.002183406113537118
e1e6041c491a,DeepSeek-V4-Flash,博物馆导览讲解,0.00423728813559322,0.00423728813559322,0.9915254237288136,0.0
caaa2ae01a35,DeepSeek-V4-Flash,历史场景叙事,0.0,0.003048780487804878,0.9969512195121951,-0.003048780487804878
65781dabe079,DeepSeek-V4-Flash,沉浸式体验设计,0.003656307129798903,0.005484460694698354,0.9908592321755028,-0.0018281535648994515
048bdfe804bf,DeepSeek-V4-Flash,博物馆导览讲解,0.017316017316017316,0.0,0.9826839826839827,0.017316017316017316
343b047e67f2,DeepSeek-V4-Flash,历史场景叙事,0.006369426751592357,0.0,0.9936305732484076,0.006369426751592357
e8af67ef8c6a,DeepSeek-V4-Flash,沉浸式体验设计,0.0038684719535783366,0.0,0.9961315280464217,0.0038684719535783366
2b50c523e8a5,DeepSeek-V4-Flash,博物馆导览讲解,0.0,0.0,1.0,0.0
9de0ee5b3de9,DeepSeek-V4-Flash,历史场景叙事,0.0,0.0,1.0,0.0
6d3e9c1a96ff,DeepSeek-V4-Flash,沉浸式体验设计,0.0049833887043189366,0.006644518272425249,0.9883720930232558,-0.0016611295681063123
8d26a01253e8,DeepSeek-V4-Flash,博物馆导览讲解,0.008733624454148471,0.0,0.9912663755458515,0.008733624454148471
aa016d26f560,DeepSeek-V4-Flash,历史场景叙事,0.0,0.004201680672268907,0.9957983193277311,-0.004201680672268907
f7d8ae857195,DeepSeek-V4-Flash,沉浸式体验设计,0.0016025641025641025,0.0,0.9983974358974359,0.0016025641025641025
cb330c536629,Pro-Kimi-K2.6,博物馆导览讲解,0.014598540145985401,0.0036496350364963502,0.9817518248175182,0.010948905109489052
704bdc4f5599,Pro-Kimi-K2.6,历史场景叙事,0.0026595744680851063,0.0026595744680851063,0.9946808510638298,0.0
49daf0265aaa,Pro-Kimi-K2.6,沉浸式体验设计,0.003372681281618887,0.0,0.9966273187183811,0.003372681281618887
60ab2306082d,Pro-Kimi-K2.6,博物馆导览讲解,0.01,0.0,0.99,0.01
87f657e24cb7,Pro-Kimi-K2.6,历史场景叙事,0.00408997955010225,0.0,0.9959100204498977,0.00408997955010225
d7369850393a,Pro-Kimi-K2.6,沉浸式体验设计,0.006359300476947536,0.0,0.9936406995230525,0.006359300476947536
3af6eccbeb3a,Pro-Kimi-K2.6,博物馆导览讲解,0.0056657223796034,0.0028328611898017,0.9915014164305949,0.0028328611898017
173523202c03,Pro-Kimi-K2.6,历史场景叙事,0.0033277870216306157,0.0,0.9966722129783694,0.0033277870216306157
9cb9e1fd1bbe,Pro-Kimi-K2.6,沉浸式体验设计,0.0016286644951140066,0.0016286644951140066,0.996742671009772,0.0
6571d063a32e,Pro-Kimi-K2.6,博物馆导览讲解,0.009287925696594427,0.0030959752321981426,0.9876160990712074,0.006191950464396285
02012aa016b4,Pro-Kimi-K2.6,历史场景叙事,0.0,0.0,1.0,0.0
1304f82e26c0,Pro-Kimi-K2.6,沉浸式体验设计,0.0,0.0,1.0,0.0
52e06d7de2c4,Pro-Kimi-K2.6,博物馆导览讲解,0.0,0.0,1.0,0.0
2fcfc55ffdf1,Pro-Kimi-K2.6,历史场景叙事,0.0049504950495049506,0.0024752475247524753,0.9925742574257426,0.0024752475247524753
567c1e386bcf,Pro-Kimi-K2.6,沉浸式体验设计,0.0046801872074883,0.0031201248049922,0.9921996879875195,0.0015600624024961
ff440223883b,Pro-Kimi-K2.6,博物馆导览讲解,0.018433179723502304,0.0,0.9815668202764977,0.018433179723502304
4b9c18b57c17,Pro-Kimi-K2.6,历史场景叙事,0.0,0.0,1.0,0.0
3d84d05de72c,Pro-Kimi-K2.6,沉浸式体验设计,0.00482315112540193,0.0,0.9951768488745981,0.00482315112540193
b59b5eb1a2f3,Pro-Kimi-K2.6,博物馆导览讲解,0.0,0.0,1.0,0.0
6f68d0726c6d,Pro-Kimi-K2.6,历史场景叙事,0.0052173913043478265,0.0017391304347826088,0.9930434782608696,0.0034782608695652175
4cfd9cb2dab6,Pro-Kimi-K2.6,沉浸式体验设计,0.001584786053882726,0.003169572107765452,0.9952456418383518,-0.001584786053882726
959468655f3d,Pro-Kimi-K2.6,博物馆导览讲解,0.003289473684210526,0.003289473684210526,0.993421052631579,0.0
a62dbaddb74b,Pro-Kimi-K2.6,历史场景叙事,0.0,0.00186219739292365,0.9981378026070763,-0.00186219739292365
4df4999cde3c,Pro-Kimi-K2.6,沉浸式体验设计,0.003355704697986577,0.0,0.9966442953020134,0.003355704697986577
6a8c23f45386,Pro-GLM-5.1,博物馆导览讲解,0.021352313167259787,0.0035587188612099642,0.9750889679715302,0.017793594306049824
bd6c9e32fb91,Pro-GLM-5.1,历史场景叙事,0.00303951367781155,0.0,0.9969604863221885,0.00303951367781155
9b618bc5a02d,Pro-GLM-5.1,沉浸式体验设计,0.004651162790697674,0.002325581395348837,0.9930232558139535,0.002325581395348837
d9f438313705,Pro-GLM-5.1,博物馆导览讲解,0.007782101167315175,0.0,0.9922178988326849,0.007782101167315175
86a8a671819f,Pro-GLM-5.1,历史场景叙事,0.0024630541871921183,0.0024630541871921183,0.9950738916256158,0.0
25b5a02c5cb7,Pro-GLM-5.1,沉浸式体验设计,0.0022727272727272726,0.0022727272727272726,0.9954545454545455,0.0
0ef383372f27,Pro-GLM-5.1,博物馆导览讲解,0.0030864197530864196,0.0,0.9969135802469136,0.0030864197530864196
0fa6b6267842,Pro-GLM-5.1,历史场景叙事,0.005235602094240838,0.005235602094240838,0.9895287958115183,0.0
89bbb635e48d,Pro-GLM-5.1,沉浸式体验设计,0.006276150627615063,0.0020920502092050207,0.9916317991631799,0.0041841004184100415
cbce592b985c,Pro-GLM-5.1,博物馆导览讲解,0.0,0.003003003003003003,0.996996996996997,-0.003003003003003003
9a1ab885e2e8,Pro-GLM-5.1,历史场景叙事,0.0020161290322580645,0.0,0.9979838709677419,0.0020161290322580645
6ea6a0fdc027,Pro-GLM-5.1,沉浸式体验设计,0.0,0.0035335689045936395,0.9964664310954063,-0.0035335689045936395
4f09cbf47a65,Pro-GLM-5.1,博物馆导览讲解,0.009708737864077669,0.006472491909385114,0.9838187702265372,0.003236245954692557
ab9e4f2e7a6d,Pro-GLM-5.1,历史场景叙事,0.009592326139088728,0.002398081534772182,0.988009592326139,0.007194244604316547
4bb754002b15,Pro-GLM-5.1,沉浸式体验设计,0.006198347107438017,0.006198347107438017,0.987603305785124,0.0
66d57ca2f084,Pro-GLM-5.1,博物馆导览讲解,0.008982035928143712,0.0,0.9910179640718563,0.008982035928143712
449d8c5bde59,Pro-GLM-5.1,历史场景叙事,0.004739336492890996,0.0,0.995260663507109,0.004739336492890996
d77160f7d2a0,Pro-GLM-5.1,沉浸式体验设计,0.00597609561752988,0.00398406374501992,0.9900398406374502,0.00199203187250996
b76cab8bc24b,Pro-GLM-5.1,博物馆导览讲解,0.0058997050147492625,0.011799410029498525,0.9823008849557522,-0.0058997050147492625
77c1256b380b,Pro-GLM-5.1,历史场景叙事,0.009280742459396751,0.004640371229698376,0.9860788863109049,0.004640371229698376
c15bc750ea7d,Pro-GLM-5.1,沉浸式体验设计,0.002352941176470588,0.004705882352941176,0.9929411764705882,-0.002352941176470588
0ffb923999e1,Pro-GLM-5.1,博物馆导览讲解,0.006825938566552901,0.0,0.9931740614334471,0.006825938566552901
e235733363bb,Pro-GLM-5.1,历史场景叙事,0.0103359173126615,0.002583979328165375,0.9870801033591732,0.007751937984496124
a9b96fba16fa,Pro-GLM-5.1,沉浸式体验设计,0.002232142857142857,0.002232142857142857,0.9955357142857143,0.0
d363f3bf4f8d,Nex-N2-Pro,博物馆导览讲解,0.0,0.0,1.0,0.0
bce86d107fe3,Nex-N2-Pro,历史场景叙事,0.0,0.0,1.0,0.0
3fc93e7b32b2,Nex-N2-Pro,沉浸式体验设计,0.0,0.0,1.0,0.0
61a2f6d97f90,Nex-N2-Pro,博物馆导览讲解,0.0,0.0,1.0,0.0
e1fe7d795324,Nex-N2-Pro,历史场景叙事,0.0,0.0,1.0,0.0
3fd60c90da79,Nex-N2-Pro,沉浸式体验设计,0.0,0.0,1.0,0.0
c7a7481af8a2,Nex-N2-Pro,博物馆导览讲解,0.01,0.0,0.99,0.01
e25cc3130a6c,Nex-N2-Pro,历史场景叙事,0.0,0.0,1.0,0.0
eb74f8b526e0,Nex-N2-Pro,沉浸式体验设计,0.0,0.0,1.0,0.0
5b5511f5827b,Nex-N2-Pro,博物馆导览讲解,0.0,0.0,1.0,0.0
0714eaf169f4,Nex-N2-Pro,历史场景叙事,0.0,0.0,1.0,0.0
beb7d06ef38b,Nex-N2-Pro,沉浸式体验设计,0.0,0.0,1.0,0.0
1ae133c4e08f,Nex-N2-Pro,博物馆导览讲解,0.0,0.0,1.0,0.0
c538b3df68c1,Nex-N2-Pro,历史场景叙事,0.0,0.0,1.0,0.0
fc4d86429c59,Nex-N2-Pro,沉浸式体验设计,0.0,0.0,1.0,0.0
e71f65372ae1,Nex-N2-Pro,博物馆导览讲解,0.0,0.0,1.0,0.0
adc4d3924147,Nex-N2-Pro,历史场景叙事,0.0,0.0,1.0,0.0
85012c335ba0,Nex-N2-Pro,沉浸式体验设计,0.0,0.0,1.0,0.0
c143b569ff3b,Nex-N2-Pro,博物馆导览讲解,0.0,0.0,1.0,0.0
86a94992b181,Nex-N2-Pro,历史场景叙事,0.0,0.0,1.0,0.0
c3cf0de0d9ab,Nex-N2-Pro,沉浸式体验设计,0.0,0.0,1.0,0.0
00a97fe0bbfe,Nex-N2-Pro,博物馆导览讲解,0.0,0.0,1.0,0.0
715add614442,Nex-N2-Pro,历史场景叙事,0.0,0.0,1.0,0.0
f0fb2a76bf0f,Nex-N2-Pro,沉浸式体验设计,0.0,0.0,1.0,0.0
d700dc7f88ec,MiniMax-M2.5,博物馆导览讲解,0.017482517482517484,0.0,0.9825174825174825,0.017482517482517484
2d5b917a4d33,MiniMax-M2.5,历史场景叙事,0.006420545746388443,0.0,0.9935794542536116,0.006420545746388443
79731f291854,MiniMax-M2.5,沉浸式体验设计,0.0016501650165016502,0.0,0.9983498349834984,0.0016501650165016502
ee723ce56143,MiniMax-M2.5,博物馆导览讲解,0.004,0.004,0.992,0.0
c0b15876462a,MiniMax-M2.5,历史场景叙事,0.0,0.0,1.0,0.0
d5341924296d,MiniMax-M2.5,沉浸式体验设计,0.001841620626151013,0.001841620626151013,0.996316758747698,0.0
c452de6b6343,MiniMax-M2.5,博物馆导览讲解,0.011494252873563218,0.0028735632183908046,0.985632183908046,0.008620689655172414
3fa285909a9e,MiniMax-M2.5,历史场景叙事,0.0022172949002217295,0.0,0.9977827050997783,0.0022172949002217295
a26b94c0e9bb,MiniMax-M2.5,沉浸式体验设计,0.004777070063694267,0.0015923566878980893,0.9936305732484076,0.0031847133757961785
de716f648577,MiniMax-M2.5,博物馆导览讲解,0.002564102564102564,0.002564102564102564,0.9948717948717949,0.0
46d272c7f693,MiniMax-M2.5,历史场景叙事,0.0014084507042253522,0.0014084507042253522,0.9971830985915493,0.0
882cc8f09b97,MiniMax-M2.5,沉浸式体验设计,0.005338078291814947,0.0,0.994661921708185,0.005338078291814947
4656bb673766,MiniMax-M2.5,博物馆导览讲解,0.00641025641025641,0.003205128205128205,0.9903846153846154,0.003205128205128205
53b0a0176f0f,MiniMax-M2.5,历史场景叙事,0.002136752136752137,0.002136752136752137,0.9957264957264957,0.0
2e0fa95937e1,MiniMax-M2.5,沉浸式体验设计,0.004709576138147566,0.0,0.9952904238618524,0.004709576138147566
45bd3f4f5fdb,MiniMax-M2.5,博物馆导览讲解,0.011160714285714286,0.002232142857142857,0.9866071428571429,0.008928571428571428
58a055689e3a,MiniMax-M2.5,历史场景叙事,0.012919896640826873,0.0,0.9870801033591732,0.012919896640826873
1e222bc1268e,MiniMax-M2.5,沉浸式体验设计,0.006600660066006601,0.0,0.9933993399339934,0.006600660066006601
96f38d549f15,MiniMax-M2.5,博物馆导览讲解,0.012738853503184714,0.0031847133757961785,0.9840764331210191,0.009554140127388535
0eab4aab3211,MiniMax-M2.5,历史场景叙事,0.0,0.003067484662576687,0.9969325153374233,-0.003067484662576687
2e32ae1c900f,MiniMax-M2.5,沉浸式体验设计,0.0016666666666666668,0.0033333333333333335,0.995,-0.0016666666666666668
ac34c32c61ff,MiniMax-M2.5,博物馆导览讲解,0.011450381679389313,0.0,0.9885496183206107,0.011450381679389313
8dfaa2a7bb37,MiniMax-M2.5,历史场景叙事,0.0022271714922048997,0.0022271714922048997,0.9955456570155902,0.0
29aaabe4e49a,MiniMax-M2.5,沉浸式体验设计,0.004784688995215311,0.0,0.9952153110047847,0.004784688995215311
e11b6407c47a,Pro-MiniMax-M2.5,博物馆导览讲解,0.004739336492890996,0.0,0.995260663507109,0.004739336492890996
1407174d22a9,Pro-MiniMax-M2.5,历史场景叙事,0.00267379679144385,0.0,0.9973262032085561,0.00267379679144385
f4a5508454fd,Pro-MiniMax-M2.5,沉浸式体验设计,0.004885993485342019,0.0,0.995114006514658,0.004885993485342019
7345e1409793,Pro-MiniMax-M2.5,博物馆导览讲解,0.0,0.0,1.0,0.0
525b0863bfe3,Pro-MiniMax-M2.5,历史场景叙事,0.002506265664160401,0.0,0.9974937343358395,0.002506265664160401
7ff591c3d8df,Pro-MiniMax-M2.5,沉浸式体验设计,0.005084745762711864,0.0,0.9949152542372881,0.005084745762711864
5ffcaab2d231,Pro-MiniMax-M2.5,博物馆导览讲解,0.010178117048346057,0.002544529262086514,0.9872773536895675,0.007633587786259542
5d755ff1120c,Pro-MiniMax-M2.5,历史场景叙事,0.009287925696594427,0.0,0.9907120743034056,0.009287925696594427
24582ee97e65,Pro-MiniMax-M2.5,沉浸式体验设计,0.007692307692307693,0.004615384615384616,0.9876923076923076,0.003076923076923077
4ce572c5713e,Pro-MiniMax-M2.5,博物馆导览讲解,0.0048543689320388345,0.0024271844660194173,0.9927184466019418,0.0024271844660194173
044b5035584f,Pro-MiniMax-M2.5,历史场景叙事,0.0031746031746031746,0.0,0.9968253968253968,0.0031746031746031746
77417a66c092,Pro-MiniMax-M2.5,沉浸式体验设计,0.0032733224222585926,0.0016366612111292963,0.9950900163666121,0.0016366612111292963
f08f56c33218,Pro-MiniMax-M2.5,博物馆导览讲解,0.006369426751592357,0.0,0.9936305732484076,0.006369426751592357
909164f2f827,Pro-MiniMax-M2.5,历史场景叙事,0.004514672686230248,0.002257336343115124,0.9932279909706546,0.002257336343115124
ce943dd67596,Pro-MiniMax-M2.5,沉浸式体验设计,0.00546448087431694,0.0018214936247723133,0.9927140255009107,0.0036429872495446266
d2738b769f4b,Pro-MiniMax-M2.5,博物馆导览讲解,0.007380073800738007,0.0,0.992619926199262,0.007380073800738007
88024e605bfd,Pro-MiniMax-M2.5,历史场景叙事,0.0,0.0,1.0,0.0
8db1680e88fd,Pro-MiniMax-M2.5,沉浸式体验设计,0.004991680532445923,0.0016638935108153079,0.9933444259567388,0.0033277870216306157
6ec8f0fe692a,Pro-MiniMax-M2.5,博物馆导览讲解,0.0021598272138228943,0.0064794816414686825,0.9913606911447084,-0.004319654427645789
490031bc8755,Pro-MiniMax-M2.5,历史场景叙事,0.0056657223796034,0.0028328611898017,0.9915014164305949,0.0028328611898017
36fbc9bdf373,Pro-MiniMax-M2.5,沉浸式体验设计,0.004491017964071856,0.0074850299401197605,0.9880239520958084,-0.0029940119760479044
1cece5476982,Pro-MiniMax-M2.5,博物馆导览讲解,0.01020408163265306,0.003401360544217687,0.9863945578231292,0.006802721088435374
64cc40fef076,Pro-MiniMax-M2.5,历史场景叙事,0.0019455252918287938,0.0019455252918287938,0.9961089494163424,0.0
6326ca74611d,Pro-MiniMax-M2.5,沉浸式体验设计,0.004709576138147566,0.0,0.9952904238618524,0.004709576138147566
55471529c7b3,LongCat-2.0,博物馆导览讲解,0.004830917874396135,0.004830917874396135,0.9903381642512077,0.0
73c9b93f0d95,LongCat-2.0,历史场景叙事,0.0,0.0,1.0,0.0
85ca344c4298,LongCat-2.0,沉浸式体验设计,0.0,0.0,1.0,0.0
d0360b4e641b,LongCat-2.0,博物馆导览讲解,0.005934718100890208,0.005934718100890208,0.9881305637982196,0.0
2aa7abeebc4f,LongCat-2.0,历史场景叙事,0.0,0.0,1.0,0.0
a68181f3ad25,LongCat-2.0,沉浸式体验设计,0.002304147465437788,0.0,0.9976958525345622,0.002304147465437788
4431939f8d18,LongCat-2.0,博物馆导览讲解,0.0,0.0,1.0,0.0
c9ed9f254d27,LongCat-2.0,历史场景叙事,0.0024509803921568627,0.0,0.9975490196078431,0.0024509803921568627
ca1dc4560417,LongCat-2.0,沉浸式体验设计,0.006185567010309278,0.0,0.9938144329896907,0.006185567010309278
9af078668b5a,LongCat-2.0,博物馆导览讲解,0.009237875288683603,0.004618937644341801,0.9861431870669746,0.004618937644341801
7db085a2c561,LongCat-2.0,历史场景叙事,0.0,0.0,1.0,0.0
e75190ce3a0b,LongCat-2.0,沉浸式体验设计,0.0022222222222222222,0.0022222222222222222,0.9955555555555555,0.0
c934baecd05f,LongCat-2.0,博物馆导览讲解,0.0058823529411764705,0.0029411764705882353,0.9911764705882353,0.0029411764705882353
f4da1a760f1d,LongCat-2.0,历史场景叙事,0.006269592476489028,0.0,0.9937304075235109,0.006269592476489028
12a21f873cfe,LongCat-2.0,沉浸式体验设计,0.0,0.004651162790697674,0.9953488372093023,-0.004651162790697674
bd226e1b4453,LongCat-2.0,博物馆导览讲解,0.005194805194805195,0.0,0.9948051948051948,0.005194805194805195
a7a74e18f3a9,LongCat-2.0,历史场景叙事,0.004807692307692308,0.0,0.9951923076923077,0.004807692307692308
3cf442ecaa92,LongCat-2.0,沉浸式体验设计,0.002457002457002457,0.007371007371007371,0.9901719901719902,-0.004914004914004914
94479d9de145,LongCat-2.0,博物馆导览讲解,0.002105263157894737,0.0,0.9978947368421053,0.002105263157894737
ccf40823d12b,LongCat-2.0,历史场景叙事,0.0,0.0,1.0,0.0
28f1f32aa168,LongCat-2.0,沉浸式体验设计,0.0,0.0,1.0,0.0
28d84d07508d,LongCat-2.0,博物馆导览讲解,0.011019283746556474,0.0,0.9889807162534435,0.011019283746556474
ffce8a1af53c,LongCat-2.0,历史场景叙事,0.008571428571428572,0.0,0.9914285714285714,0.008571428571428572
ea79b57b9101,LongCat-2.0,沉浸式体验设计,0.0041928721174004195,0.0,0.9958071278825996,0.0041928721174004195
404a42b5dd0d,LongCat-2.0,博物馆导览讲解,0.00398406374501992,0.00199203187250996,0.9940239043824701,0.00199203187250996
3a295b656e85,LongCat-2.0,历史场景叙事,0.004310344827586207,0.0,0.9956896551724138,0.004310344827586207
410792a39406,LongCat-2.0,沉浸式体验设计,0.002631578947368421,0.002631578947368421,0.9947368421052631,0.0
3624af3c7937,LongCat-2.0,博物馆导览讲解,0.007633587786259542,0.0,0.9923664122137404,0.007633587786259542
e7434d0f0b22,LongCat-2.0,历史场景叙事,0.0022727272727272726,0.004545454545454545,0.9931818181818182,-0.0022727272727272726
fc7d78d74219,LongCat-2.0,沉浸式体验设计,0.0,0.002551020408163265,0.9974489795918368,-0.002551020408163265
e5e5d0638bad,LongCat-2.0,博物馆导览讲解,0.004524886877828055,0.006787330316742082,0.9886877828054299,-0.0022624434389140274
94f934673c84,LongCat-2.0,历史场景叙事,0.0020408163265306124,0.0,0.9979591836734694,0.0020408163265306124
31d9ccc15232,LongCat-2.0,沉浸式体验设计,0.0,0.0,1.0,0.0
ea9a24b626b1,LongCat-2.0,博物馆导览讲解,0.0,0.0035971223021582736,0.9964028776978417,-0.0035971223021582736
37e4750f7b7a,LongCat-2.0,历史场景叙事,0.0,0.003048780487804878,0.9969512195121951,-0.003048780487804878
74e0b0b06ce6,LongCat-2.0,沉浸式体验设计,0.0,0.0,1.0,0.0
8f19ca8fb433,LongCat-2.0,博物馆导览讲解,0.003389830508474576,0.003389830508474576,0.9932203389830508,0.0
c2f91c8acfbf,LongCat-2.0,历史场景叙事,0.0022172949002217295,0.0022172949002217295,0.9955654101995566,0.0
06d85416da84,LongCat-2.0,沉浸式体验设计,0.002386634844868735,0.002386634844868735,0.9952267303102625,0.0
2438e388f3ca,LongCat-2.0,博物馆导览讲解,0.00684931506849315,0.00684931506849315,0.9863013698630136,0.0
50710238ec0e,LongCat-2.0,历史场景叙事,0.003278688524590164,0.0,0.9967213114754099,0.003278688524590164
7a2d59e17091,LongCat-2.0,沉浸式体验设计,0.0,0.0,1.0,0.0
66bd760130a7,LongCat-2.0,博物馆导览讲解,0.01078167115902965,0.0026954177897574125,0.9865229110512129,0.008086253369272238
9a8e5ce55f5e,LongCat-2.0,历史场景叙事,0.0,0.0,1.0,0.0
09e607fa9ca3,LongCat-2.0,沉浸式体验设计,0.0069124423963133645,0.002304147465437788,0.9907834101382489,0.004608294930875576
f258e8ce3bb2,LongCat-2.0,博物馆导览讲解,0.00392156862745098,0.00392156862745098,0.9921568627450981,0.0
d5874104dd13,LongCat-2.0,历史场景叙事,0.0,0.0,1.0,0.0
226844f9069c,LongCat-2.0,沉浸式体验设计,0.0,0.0,1.0,0.0
4366abb6e206,LongCat-2.0,博物馆导览讲解,0.004576659038901602,0.006864988558352402,0.988558352402746,-0.002288329519450801
0efb8a4a6586,LongCat-2.0,历史场景叙事,0.002421307506053269,0.0,0.9975786924939467,0.002421307506053269
83e32bf074f9,LongCat-2.0,沉浸式体验设计,0.0024875621890547263,0.0024875621890547263,0.9950248756218906,0.0
66fb2793fca4,LongCat-2.0,博物馆导览讲解,0.01098901098901099,0.0,0.989010989010989,0.01098901098901099
166bed6deaf5,LongCat-2.0,历史场景叙事,0.0026666666666666666,0.0,0.9973333333333333,0.0026666666666666666
455345d2a725,LongCat-2.0,沉浸式体验设计,0.0041753653444676405,0.0020876826722338203,0.9937369519832986,0.0020876826722338203
46b67325efcd,LongCat-2.0,博物馆导览讲解,0.001876172607879925,0.0075046904315197,0.9906191369606003,-0.005628517823639775
3d268c6a8de5,LongCat-2.0,历史场景叙事,0.0018450184501845018,0.0,0.9981549815498155,0.0018450184501845018
645326f69748,LongCat-2.0,沉浸式体验设计,0.004032258064516129,0.006048387096774193,0.9899193548387096,-0.0020161290322580645
92fd3af88594,LongCat-2.0,博物馆导览讲解,0.002793296089385475,0.0,0.9972067039106145,0.002793296089385475
f07b48213e0f,LongCat-2.0,历史场景叙事,0.0,0.0024630541871921183,0.9975369458128078,-0.0024630541871921183
f87bfc62fa2d,LongCat-2.0,沉浸式体验设计,0.0,0.0,1.0,0.0
c2d35cb48b76,GLM-5.2,博物馆导览讲解,0.0028653295128939827,0.0,0.997134670487106,0.0028653295128939827
0ff4dd5de76e,GLM-5.2,历史场景叙事,0.0,0.0,1.0,0.0
fdb11eef51c9,GLM-5.2,沉浸式体验设计,0.0,0.002127659574468085,0.997872340425532,-0.002127659574468085
dce9dcfb02d9,GLM-5.2,博物馆导览讲解,0.0,0.0035587188612099642,0.99644128113879,-0.0035587188612099642
27635c790feb,GLM-5.2,历史场景叙事,0.0,0.0,1.0,0.0
a9947dc61c24,GLM-5.2,沉浸式体验设计,0.00234192037470726,0.00234192037470726,0.9953161592505855,0.0
23ebb5f67874,GLM-5.2,博物馆导览讲解,0.014367816091954023,0.005747126436781609,0.9798850574712644,0.008620689655172414
5e305b69a01e,GLM-5.2,历史场景叙事,0.0035714285714285713,0.0035714285714285713,0.9928571428571429,0.0
fa682293982d,GLM-5.2,沉浸式体验设计,0.009389671361502348,0.002347417840375587,0.9882629107981221,0.007042253521126761
6d4f2c974389,GLM-5.2,博物馆导览讲解,0.006289308176100629,0.0031446540880503146,0.9905660377358491,0.0031446540880503146
817bebb9fe60,GLM-5.2,历史场景叙事,0.006060606060606061,0.00909090909090909,0.9848484848484849,-0.0030303030303030303
40a57fd43baa,GLM-5.2,沉浸式体验设计,0.002178649237472767,0.0,0.9978213507625272,0.002178649237472767
74505e5a88c9,GLM-5.2,博物馆导览讲解,0.0,0.006896551724137931,0.993103448275862,-0.006896551724137931
7c9f77ae073f,GLM-5.2,历史场景叙事,0.004761904761904762,0.0,0.9952380952380953,0.004761904761904762
6c74bd3c2901,GLM-5.2,沉浸式体验设计,0.0,0.002304147465437788,0.9976958525345622,-0.002304147465437788
3febe5d6cff8,GLM-5.2,博物馆导览讲解,0.014367816091954023,0.005747126436781609,0.9798850574712644,0.008620689655172414
7612af898748,GLM-5.2,历史场景叙事,0.007853403141361256,0.002617801047120419,0.9895287958115183,0.005235602094240838
de725a603b0e,GLM-5.2,沉浸式体验设计,0.006,0.006,0.988,0.0
36809847dc7a,GLM-5.2,博物馆导览讲解,0.002857142857142857,0.0,0.9971428571428571,0.002857142857142857
b20ac21c4114,GLM-5.2,历史场景叙事,0.0,0.0,1.0,0.0
98c672277886,GLM-5.2,沉浸式体验设计,0.0,0.004032258064516129,0.9959677419354839,-0.004032258064516129
41cf77fd0f40,GLM-5.2,博物馆导览讲解,0.005970149253731343,0.0,0.9940298507462687,0.005970149253731343
febd245a14bc,GLM-5.2,历史场景叙事,0.011029411764705883,0.0,0.9889705882352942,0.011029411764705883
1d6f0a429b50,GLM-5.2,沉浸式体验设计,0.0022727272727272726,0.0,0.9977272727272727,0.0022727272727272726
52e5e071ee6a,GLM-5.2,博物馆导览讲解,0.003355704697986577,0.0,0.9966442953020134,0.003355704697986577
b2a6c08785a9,GLM-5.2,历史场景叙事,0.01126126126126126,0.0,0.9887387387387387,0.01126126126126126
dc0d226c3015,GLM-5.2,沉浸式体验设计,0.004357298474945534,0.002178649237472767,0.9934640522875817,0.002178649237472767
f040057ccd5d,GLM-5.2,博物馆导览讲解,0.01090909090909091,0.0,0.9890909090909091,0.01090909090909091
2cb6c47dbf0a,GLM-5.2,历史场景叙事,0.006430868167202572,0.0,0.9935691318327974,0.006430868167202572
bcfe13000184,GLM-5.2,沉浸式体验设计,0.0,0.0049504950495049506,0.995049504950495,-0.0049504950495049506
